15,12,2023,17,13,40,23.00,81353.17,32.00,1011.73,227.81,0.51,0.00
15,12,2023,17,13,50,23.00,81353.46,32.00,830.89,177.81,0.51,0.00
15,12,2023,17,14,0,23.00,81352.17,32.00,855.33,194.47,0.51,0.00
15,12,2023,17,14,10,23.00,81351.47,32.00,1045.94,241.70,0.50,0.00
15,12,2023,17,14,20,23.00,81352.57,32.00,879.77,187.99,0.51,0.00
15,12,2023,17,14,30,23.00,81352.24,32.00,884.65,188.92,0.51,0.00
15,12,2023,17,14,40,23.00,81352.74,32.00,879.77,202.81,0.51,0.00
15,12,2023,17,14,50,23.00,81352.53,32.00,1036.17,242.63,0.52,0.00
15,12,2023,17,15,0,23.00,81352.08,32.00,977.52,213.92,0.51,0.00
15,12,2023,17,15,10,23.00,81353.53,32.00,1036.17,235.22,0.51,0.00
